name,price,date,time,change,open,high,low,volume
"SOAP",63.11,"6/11/2007","2:46pm",0.04,62.8,63.2,62.75,5034546
"TEA",40.29,"6/11/2007","2:46pm",0.03,40.2,40.47,39.89,10311910
"TISSUES",70.19,"6/11/2007","2:46pm",-0.04,69.85,70.25,69.51,1662900
"TOMATOES",43.52,"6/11/2007","2:46pm",0.45,42.95,43.61,42.88,6914257
"TOWEL",49.76,"6/11/2007","2:46pm",-0.32,49.9,50.12,49.55,8356278
"YOGURT",83.3,"6/11/2007","2:46pm",0.62,82.68,83.85,82.35,9689200
"ALMOND",39.33,"6/11/2007","2:51pm",-0.33,39.67,40.18,39.3,3443580
"BREAD",71.85,"6/11/2007","2:51pm",0.32,71.29,72.03,71.15,3833496
"APPLES",63.26,"6/11/2007","2:51pm",0.22,62.79,63.42,62.42,2483430
"BANANA",97.66,"6/11/2007","2:51pm",-0.53,98.25,98.79,97.59,2085200
"BUNS",53.68,"6/11/2007","2:51pm",0.35,53.2,53.77,52.81,8317394
"BUTTER",78.99,"6/11/2007","2:51pm",0.47,78.32,79.46,78.06,2746952
"CHEESE",50.8,"6/11/2007","2:51pm",-0.33,51.13,51.21,50.59,2480397
"CHERRIES",34.18,"6/11/2007","2:51pm",-0.02,34.28,34.44,34.12,4641650
"CHIPS",37.48,"6/11/2007","2:51pm",0.16,37.07,37.61,37.05,17252900
"COCONUT",31.62,"6/11/2007","2:51pm",0.62,31.0,31.79,30.9,11456251
"COFFEE",37.741,"6/11/2007","2:51pm",-0.209,37.78,37.83,37.62,8530067
"CELL",57.17,"6/11/2007","2:51pm",-0.21,57.25,57.4,56.91,2989342
"COOKIES",46.08,"6/11/2007","2:51pm",0.38,45.8,46.29,45.46,7295183
"DEODRANT",103.49,"6/11/2007","2:51pm",0.42,102.87,104.0,102.5,3205604
"EGGS",22.03,"6/11/2007","2:56pm",0.2,21.7,22.08,21.69,29768528
"FRESHNER",62.45,"6/11/2007","2:51pm",0.32,62.89,62.89,62.15,6158558
"GRAPES",50.71,"6/11/2007","2:51pm",0.3,50.41,50.84,50.05,6486400
"MILK",51.76,"6/11/2007","2:51pm",0.09,51.67,51.85,51.32,7135652
"MINT",51.3,"6/11/2007","2:51pm",-0.11,51.47,51.62,50.98,3729927
"OIL",85.48,"6/11/2007","2:51pm",-0.46,85.94,85.98,85.28,1732900
"MAT",70.21,"6/11/2007","2:51pm",-0.09,70.25,70.5,69.76,5501285
"ONIONS",51.09,"6/11/2007","2:51pm",0.95,50.3,51.35,50.04,8318900
"PASTE",30.16,"6/11/2007","2:56pm",0.11,30.05,30.25,29.93,32355638
"PEPPER",26.43,"6/11/2007","2:51pm",-0.09,26.5,26.54,26.31,18879636
"SOAP",63.16,"6/11/2007","2:51pm",0.09,62.8,63.2,62.75,5127246
"TEA",40.21,"6/11/2007","2:51pm",-0.05,40.2,40.47,39.89,10570410
"TISSUES",70.15,"6/11/2007","2:51pm",-0.08,69.85,70.25,69.51,1681200
"TOMATOES",43.49,"6/11/2007","2:51pm",0.42,42.95,43.61,42.88,6963457
"TOWEL",49.755,"6/11/2007","2:51pm",-0.325,49.9,50.12,49.55,8428278
"YOGURT",83.24,"6/11/2007","2:51pm",0.56,82.68,83.85,82.35,9787800
"ALMOND",39.32,"6/11/2007","2:56pm",-0.34,39.67,40.18,39.3,3480480
"BREAD",71.86,"6/11/2007","2:56pm",0.33,71.29,72.03,71.15,3935896
"APPLES",63.31,"6/11/2007","2:56pm",0.27,62.79,63.42,62.42,2509230
"BANANA",97.78,"6/11/2007","2:56pm",-0.41,98.25,98.79,97.59,2114200
"BUNS",53.7,"6/11/2007","2:56pm",0.37,53.2,53.77,52.81,8402494
"BUTTER",79.08,"6/11/2007","2:56pm",0.56,78.32,79.46,78.06,2766652
"CHEESE",50.84,"6/11/2007","2:56pm",-0.29,51.13,51.21,50.59,2498497
"CHERRIES",34.2,"6/11/2007","2:56pm",0.0,34.28,34.44,34.12,4680250
"CHIPS",37.53,"6/11/2007","2:56pm",0.21,37.07,37.61,37.05,17452700
"COCONUT",31.682,"6/11/2007","2:56pm",0.682,31.0,31.79,30.9,11603351
"COFFEE",37.76,"6/11/2007","2:56pm",-0.19,37.78,37.83,37.62,8595367
"CELL",57.23,"6/11/2007","2:56pm",-0.15,57.25,57.4,56.91,3114842
"COOKIES",46.091,"6/11/2007","2:56pm",0.391,45.8,46.29,45.46,7387583
"DEODRANT",103.53,"6/11/2007","2:56pm",0.46,102.87,104.0,102.5,3228704
"EGGS",22.02,"6/11/2007","3:01pm",0.19,21.7,22.08,21.69,30262880
"FRESHNER",62.53,"6/11/2007","2:56pm",0.4,62.89,62.89,62.15,6280508
"GRAPES",50.71,"6/11/2007","2:56pm",0.3,50.41,50.84,50.05,6635200
"MILK",51.82,"6/11/2007","2:56pm",0.15,51.67,51.85,51.32,7174352
"MINT",51.35,"6/11/2007","2:56pm",-0.06,51.47,51.62,50.98,3766527
"OIL",85.51,"6/11/2007","2:56pm",-0.43,85.94,85.98,85.28,1757600
"MAT",70.3,"6/11/2007","2:56pm",0.0,70.25,70.5,69.76,5597885
"ONIONS",51.15,"6/11/2007","2:56pm",1.01,50.3,51.35,50.04,8391000
"PASTE",30.16,"6/11/2007","3:01pm",0.11,30.05,30.25,29.93,32950134
"PEPPER",26.43,"6/11/2007","2:56pm",-0.09,26.5,26.54,26.31,19031536
"SOAP",63.12,"6/11/2007","2:56pm",0.05,62.8,63.21,62.75,5284846
"TEA",40.26,"6/11/2007","2:56pm",0.0,40.2,40.47,39.89,10708610
"TISSUES",70.21,"6/11/2007","2:56pm",-0.02,69.85,70.27,69.51,1705800
"TOMATOES",43.53,"6/11/2007","2:56pm",0.46,42.95,43.61,42.88,7015557
"TOWEL",49.85,"6/11/2007","2:56pm",-0.23,49.9,50.12,49.55,8513478
"YOGURT",83.315,"6/11/2007","2:56pm",0.635,82.68,83.85,82.35,9892200
"ALMOND",39.308,"6/11/2007","3:01pm",-0.35200000000000004,39.67,40.18,39.3,3525080
"BREAD",71.88,"6/11/2007","3:01pm",0.35,71.29,72.03,71.15,4037796
"APPLES",63.33,"6/11/2007","3:01pm",0.29,62.79,63.42,62.42,2525030
"BANANA",97.69,"6/11/2007","3:01pm",-0.5,98.25,98.79,97.59,2139700
"BUNS",53.6917,"6/11/2007","3:01pm",0.3617,53.2,53.77,52.81,8489294
"BUTTER",79.06,"6/11/2007","3:01pm",0.54,78.32,79.46,78.06,2812752
"CHEESE",50.82,"6/11/2007","3:01pm",-0.31,51.13,51.21,50.59,2531197
"CHERRIES",34.2,"6/11/2007","3:01pm",0.0,34.28,34.44,34.12,4838550
"CHIPS",37.56,"6/11/2007","3:01pm",0.24,37.07,37.61,37.05,17708200
"COCONUT",31.71,"6/11/2007","3:01pm",0.71,31.0,31.79,30.9,11810951
"COFFEE",37.75,"6/11/2007","3:01pm",-0.2,37.78,37.83,37.62,8889067
"CELL",57.16,"6/11/2007","3:01pm",-0.22,57.25,57.4,56.91,3138242
"COOKIES",46.09,"6/11/2007","3:01pm",0.39,45.8,46.29,45.46,7434383
"DEODRANT",103.49,"6/11/2007","3:01pm",0.42,102.87,104.0,102.5,3267604
"EGGS",22.01,"6/11/2007","3:06pm",0.18,21.7,22.08,21.69,30788464
"FRESHNER",62.53,"6/11/2007","3:01pm",0.4,62.89,62.89,62.15,6335808
"GRAPES",50.68,"6/11/2007","3:01pm",0.27,50.41,50.84,50.05,6741800
"MILK",51.81,"6/11/2007","3:01pm",0.14,51.67,51.85,51.32,7223752
"MINT",51.28,"6/11/2007","3:01pm",-0.13,51.47,51.62,50.98,3825627
"OIL",85.47,"6/11/2007","3:01pm",-0.47,85.94,85.98,85.28,1780900
"MAT",70.26,"6/11/2007","3:01pm",-0.04,70.25,70.5,69.76,5686085
"ONIONS",51.14,"6/11/2007","3:01pm",1.0,50.3,51.35,50.04,8454600
"PASTE",30.16,"6/11/2007","3:06pm",0.11,30.05,30.25,29.93,33439226
"PEPPER",26.42,"6/11/2007","3:01pm",-0.1,26.5,26.54,26.31,19178536
"SOAP",63.09,"6/11/2007","3:01pm",0.02,62.8,63.21,62.75,5381146
"TEA",40.26,"6/11/2007","3:01pm",0.0,40.2,40.47,39.89,10923510
"TISSUES",70.21,"6/11/2007","3:01pm",-0.02,69.85,70.27,69.51,1741900
"TOMATOES",43.54,"6/11/2007","3:01pm",0.47,42.95,43.61,42.88,7071957
"TOWEL",49.7901,"6/11/2007","3:01pm",-0.2899,49.9,50.12,49.55,8630878
"YOGURT",83.29,"6/11/2007","3:01pm",0.61,82.68,83.85,82.35,9962400
"ALMOND",39.33,"6/11/2007","3:06pm",-0.33,39.67,40.18,39.25,3559780
"BREAD",71.87,"6/11/2007","3:06pm",0.34,71.29,72.03,71.15,4096696
"APPLES",63.3,"6/11/2007","3:06pm",0.26,62.79,63.42,62.42,2545430
"BANANA",97.7,"6/11/2007","3:06pm",-0.49,98.25,98.79,97.58,2170600
"BUNS",53.66,"6/11/2007","3:06pm",0.33,53.2,53.77,52.81,8668794
"BUTTER",79.0221,"6/11/2007","3:06pm",0.5021,78.32,79.46,78.06,2871952
"CHEESE",50.84,"6/11/2007","3:06pm",-0.29,51.13,51.21,50.59,2564597
"CHERRIES",34.2,"6/11/2007","3:06pm",0.0,34.28,34.44,34.12,4903050
"CHIPS",37.54,"6/11/2007","3:06pm",0.22,37.07,37.61,37.05,17946600
"COCONUT",31.76,"6/11/2007","3:06pm",0.76,31.0,31.79,30.9,11923751
"COFFEE",37.76,"6/11/2007","3:06pm",-0.19,37.78,37.83,37.62,9002967
"CELL",57.17,"6/11/2007","3:06pm",-0.21,57.25,57.4,56.91,3177742
"COOKIES",46.1,"6/11/2007","3:06pm",0.4,45.8,46.29,45.46,7517183
"DEODRANT",103.49,"6/11/2007","3:06pm",0.42,102.87,104.0,102.5,3306904
"EGGS",22.03,"6/11/2007","3:11pm",0.2,21.7,22.08,21.69,31162120
"FRESHNER",62.5,"6/11/2007","3:06pm",0.37,62.89,62.89,62.15,6420308
"GRAPES",50.65,"6/11/2007","3:06pm",0.24,50.41,50.84,50.05,6851800
"MILK",51.8,"6/11/2007","3:06pm",0.13,51.67,51.85,51.32,7265152
"MINT",51.29,"6/11/2007","3:06pm",-0.12,51.47,51.62,50.98,3892827
"OIL",85.55,"6/11/2007","3:06pm",-0.39,85.94,85.98,85.28,1819600
"MAT",70.23,"6/11/2007","3:06pm",-0.07,70.25,70.5,69.76,5764585
"ONIONS",51.12,"6/11/2007","3:06pm",0.98,50.3,51.35,50.04,8577100
"PASTE",30.16,"6/11/2007","3:11pm",0.11,30.05,30.25,29.93,34219296
"PEPPER",26.41,"6/11/2007","3:06pm",-0.11,26.5,26.54,26.31,19446136
"SOAP",63.07,"6/11/2007","3:06pm",0.0,62.8,63.21,62.75,5533446
"TEA",40.23,"6/11/2007","3:06pm",-0.03,40.2,40.47,39.89,11134010
"TISSUES",70.22,"6/11/2007","3:06pm",-0.01,69.85,70.27,69.51,1781800
"TOMATOES",43.54,"6/11/2007","3:06pm",0.47,42.95,43.61,42.88,7163857
"TOWEL",49.795,"6/11/2007","3:06pm",-0.285,49.9,50.12,49.55,8740778
"YOGURT",83.31,"6/11/2007","3:06pm",0.63,82.68,83.85,82.35,10075100
"ALMOND",39.37,"6/11/2007","3:11pm",-0.29,39.67,40.18,39.25,3601080
"BREAD",71.86,"6/11/2007","3:11pm",0.33,71.29,72.03,71.15,4171396
"APPLES",63.28,"6/11/2007","3:11pm",0.24,62.79,63.42,62.42,2572030
"BANANA",97.7,"6/11/2007","3:11pm",-0.49,98.25,98.79,97.58,2202300
"BUNS",53.6,"6/11/2007","3:11pm",0.27,53.2,53.77,52.81,8910394
"BUTTER",79.1,"6/11/2007","3:11pm",0.58,78.32,79.46,78.06,2926952
"CHEESE",50.84,"6/11/2007","3:11pm",-0.29,51.13,51.21,50.59,2592497
"CHERRIES",34.195,"6/11/2007","3:11pm",-0.005,34.28,34.44,34.12,5006550
"CHIPS",37.56,"6/11/2007","3:11pm",0.24,37.07,37.61,37.05,18148100
"COCONUT",31.81,"6/11/2007","3:11pm",0.81,31.0,31.82,30.9,12211151
"COFFEE",37.74,"6/11/2007","3:11pm",-0.21,37.78,37.83,37.62,9075667
"CELL",57.24,"6/11/2007","3:11pm",-0.14,57.25,57.4,56.91,3219242
"COOKIES",46.12,"6/11/2007","3:11pm",0.42,45.8,46.29,45.46,7596783
"DEODRANT",103.52,"6/11/2007","3:11pm",0.45,102.87,104.0,102.5,3347004
"EGGS",22.03,"6/11/2007","3:16pm",0.2,21.7,22.08,21.69,31499736
"FRESHNER",62.48,"6/11/2007","3:11pm",0.35,62.89,62.89,62.15,6626708
"GRAPES",50.64,"6/11/2007","3:11pm",0.23,50.41,50.84,50.05,6957100
"MILK",51.8,"6/11/2007","3:11pm",0.13,51.67,51.85,51.32,7305952
"MINT",51.28,"6/11/2007","3:11pm",-0.13,51.47,51.62,50.98,3951227
"OIL",85.52,"6/11/2007","3:11pm",-0.42,85.94,85.98,85.28,1844000
"MAT",70.26,"6/11/2007","3:11pm",-0.04,70.25,70.5,69.76,5802685
"ONIONS",51.19,"6/11/2007","3:11pm",1.05,50.3,51.35,50.04,8710500
"PASTE",30.14,"6/11/2007","3:16pm",0.09,30.05,30.25,29.93,35084560
"PEPPER",26.42,"6/11/2007","3:11pm",-0.1,26.5,26.54,26.31,19904950
"SOAP",63.08,"6/11/2007","3:11pm",0.01,62.8,63.21,62.75,5640146
"TEA",40.25,"6/11/2007","3:11pm",-0.01,40.2,40.47,39.89,11272135
"TISSUES",70.21,"6/11/2007","3:11pm",-0.02,69.85,70.27,69.51,1802900
"TOMATOES",43.56,"6/11/2007","3:11pm",0.49,42.95,43.61,42.88,7294957
"TOWEL",49.83,"6/11/2007","3:11pm",-0.25,49.9,50.12,49.55,8885778
"YOGURT",83.3328,"6/11/2007","3:11pm",0.6528,82.68,83.85,82.35,10226000
"ALMOND",39.36,"6/11/2007","3:16pm",-0.3,39.67,40.18,39.25,3628080
"BREAD",71.86,"6/11/2007","3:16pm",0.33,71.29,72.03,71.15,4253196
"APPLES",63.27,"6/11/2007","3:16pm",0.23,62.79,63.42,62.42,2599530
"BANANA",97.62,"6/11/2007","3:16pm",-0.57,98.25,98.79,97.58,2240000
"BUNS",53.63,"6/11/2007","3:16pm",0.3,53.2,53.77,52.81,9064594
"BUTTER",79.1263,"6/11/2007","3:16pm",0.6063,78.32,79.46,78.06,2961952
"CHEESE",50.84,"6/11/2007","3:16pm",-0.29,51.13,51.21,50.59,2614197
"CHERRIES",34.19,"6/11/2007","3:16pm",-0.01,34.28,34.44,34.12,5055750
"CHIPS",37.58,"6/11/2007","3:16pm",0.26,37.07,37.61,37.05,18410300
"COCONUT",31.79,"6/11/2007","3:16pm",0.79,31.0,31.82,30.9,12429251
"COFFEE",37.73,"6/11/2007","3:16pm",-0.22,37.78,37.83,37.62,9252867
"CELL",57.22,"6/11/2007","3:16pm",-0.16,57.25,57.4,56.91,3267342
"COOKIES",46.13,"6/11/2007","3:16pm",0.43,45.8,46.29,45.46,7732283
"DEODRANT",103.52,"6/11/2007","3:16pm",0.45,102.87,104.0,102.5,3390804
"EGGS",22.03,"6/11/2007","3:21pm",0.2,21.7,22.08,21.69,31747072
"FRESHNER",62.46,"6/11/2007","3:16pm",0.33,62.89,62.89,62.15,6718808
"GRAPES",50.66,"6/11/2007","3:16pm",0.25,50.41,50.84,50.05,7077000
"MILK",51.81,"6/11/2007","3:16pm",0.14,51.67,51.85,51.32,7356152
"MINT",51.28,"6/11/2007","3:16pm",-0.13,51.47,51.62,50.98,4004827
"OIL",85.5,"6/11/2007","3:16pm",-0.44,85.94,85.98,85.28,1863700
"MAT",70.24,"6/11/2007","3:16pm",-0.06,70.25,70.5,69.76,5895585
"ONIONS",51.17,"6/11/2007","3:16pm",1.03,50.3,51.35,50.04,8885200
"PASTE",30.18,"6/11/2007","3:21pm",0.13,30.05,30.25,29.93,35482676
"PEPPER",26.41,"6/11/2007","3:16pm",-0.11,26.5,26.54,26.31,20145150
"SOAP",63.07,"6/11/2007","3:16pm",0.0,62.8,63.21,62.75,5824046
"TEA",40.24,"6/11/2007","3:16pm",-0.02,40.2,40.47,39.89,11393435
"TISSUES",70.2,"6/11/2007","3:16pm",-0.03,69.85,70.27,69.51,1819800
"TOMATOES",43.56,"6/11/2007","3:16pm",0.49,42.95,43.61,42.88,7465357
"TOWEL",49.79,"6/11/2007","3:16pm",-0.29,49.9,50.12,49.55,9009578
"YOGURT",83.29,"6/11/2007","3:16pm",0.61,82.68,83.85,82.35,10323500
"ALMOND",39.41,"6/11/2007","3:21pm",-0.25,39.67,40.18,39.25,3683980
"BREAD",71.87,"6/11/2007","3:21pm",0.34,71.29,72.03,71.15,4342596
"APPLES",63.28,"6/11/2007","3:21pm",0.24,62.79,63.42,62.42,2631030
"BANANA",97.79,"6/11/2007","3:21pm",-0.4,98.25,98.79,97.58,2283500
"BUNS",53.67,"6/11/2007","3:21pm",0.34,53.2,53.77,52.81,9345794
"BUTTER",79.18,"6/11/2007","3:21pm",0.66,78.32,79.46,78.06,3018652
"CHEESE",50.85,"6/11/2007","3:21pm",-0.28,51.13,51.21,50.59,2681597
"CHERRIES",34.189,"6/11/2007","3:21pm",-0.011000000000000001,34.28,34.44,34.12,5129050
"CHIPS",37.59,"6/11/2007","3:21pm",0.27,37.07,37.61,37.05,18759500
"COCONUT",31.83,"6/11/2007","3:21pm",0.83,31.0,31.84,30.9,12621451
"COFFEE",37.74,"6/11/2007","3:21pm",-0.21,37.78,37.83,37.62,9337467
"CELL",57.25,"6/11/2007","3:21pm",-0.13,57.25,57.4,56.91,3305486
"COOKIES",46.15,"6/11/2007","3:21pm",0.45,45.8,46.29,45.46,7875783
"DEODRANT",103.58,"6/11/2007","3:21pm",0.51,102.87,104.0,102.5,3430404
"EGGS",22.03,"6/11/2007","3:26pm",0.2,21.7,22.08,21.69,32604206
"FRESHNER",62.44,"6/11/2007","3:21pm",0.31,62.89,62.89,62.15,6819808
"GRAPES",50.68,"6/11/2007","3:21pm",0.27,50.41,50.84,50.05,7182200
"MILK",51.8,"6/11/2007","3:21pm",0.13,51.67,51.85,51.32,7430852
"MINT",51.288000000000004,"6/11/2007","3:21pm",-0.122,51.47,51.62,50.98,4044427
"OIL",85.54,"6/11/2007","3:21pm",-0.4,85.94,85.98,85.28,1903500
"MAT",70.28,"6/11/2007","3:21pm",-0.02,70.25,70.5,69.76,5949185
"ONIONS",51.13,"6/11/2007","3:21pm",0.99,50.3,51.35,50.04,9078900
"PASTE",30.15,"6/11/2007","3:26pm",0.1,30.05,30.25,29.93,36214532
"PEPPER",26.44,"6/11/2007","3:21pm",-0.08,26.5,26.54,26.31,20502150
"SOAP",63.1,"6/11/2007","3:21pm",0.03,62.8,63.21,62.75,5930246
"TEA",40.26,"6/11/2007","3:21pm",0.0,40.2,40.47,39.89,11546235
"TISSUES",70.28,"6/11/2007","3:21pm",0.05,69.85,70.27,69.51,1852300
"TOMATOES",43.58,"6/11/2007","3:21pm",0.51,42.95,43.61,42.88,7563557
"TOWEL",49.82,"6/11/2007","3:21pm",-0.26,49.9,50.12,49.55,9134278
"YOGURT",83.37,"6/11/2007","3:21pm",0.69,82.68,83.85,82.35,10394600
"ALMOND",39.36,"6/11/2007","3:26pm",-0.3,39.67,40.18,39.25,3734180
"BREAD",71.85,"6/11/2007","3:26pm",0.32,71.29,72.03,71.15,4412096
"APPLES",63.26,"6/11/2007","3:26pm",0.22,62.79,63.42,62.42,2656530
"BANANA",97.75,"6/11/2007","3:26pm",-0.44,98.25,98.79,97.58,2318700
"BUNS",53.65,"6/11/2007","3:26pm",0.32,53.2,53.77,52.81,9469794
"BUTTER",79.14,"6/11/2007","3:26pm",0.62,78.32,79.46,78.06,3063152
"CHEESE",50.85,"6/11/2007","3:26pm",-0.28,51.13,51.21,50.59,2734497
"CHERRIES",34.2,"6/11/2007","3:26pm",0.0,34.28,34.44,34.12,5218750
"CHIPS",37.61,"6/11/2007","3:26pm",0.29,37.07,37.61,37.05,19343000
"COCONUT",31.88,"6/11/2007","3:26pm",0.88,31.0,31.9,30.9,12954222
"COFFEE",37.7382,"6/11/2007","3:26pm",-0.2118,37.78,37.83,37.62,9712367
"CELL",57.23,"6/11/2007","3:26pm",-0.15,57.25,57.4,56.91,3354186
"COOKIES",46.15,"6/11/2007","3:26pm",0.45,45.8,46.29,45.46,7964983
"DEODRANT",103.48,"6/11/2007","3:26pm",0.41,102.87,104.0,102.5,3487304
"EGGS",22.05,"6/11/2007","3:31pm",0.22,21.7,22.08,21.69,33024848
"FRESHNER",62.38,"6/11/2007","3:26pm",0.25,62.89,62.89,62.15,6981631
"GRAPES",50.65,"6/11/2007","3:26pm",0.24,50.41,50.84,50.05,7366500
"MILK",51.78,"6/11/2007","3:26pm",0.11,51.67,51.85,51.32,7479252
"MINT",51.21,"6/11/2007","3:26pm",-0.2,51.47,51.62,50.98,4117427
"OIL",85.55,"6/11/2007","3:26pm",-0.39,85.94,85.98,85.28,1925800
"MAT",70.2525,"6/11/2007","3:26pm",-0.0475,70.25,70.5,69.76,6009485
"ONIONS",51.09,"6/11/2007","3:26pm",0.95,50.3,51.35,50.04,9266600
"PASTE",30.165,"6/11/2007","3:31pm",0.115,30.05,30.25,29.93,36431612
"PEPPER",26.4,"6/11/2007","3:26pm",-0.12,26.5,26.54,26.31,20767150
"SOAP",63.08,"6/11/2007","3:26pm",0.01,62.8,63.21,62.75,5987546
"TEA",40.25,"6/11/2007","3:26pm",-0.01,40.2,40.47,39.88,13610435
"TISSUES",70.25,"6/11/2007","3:26pm",0.02,69.85,70.3,69.51,1883100
"TOMATOES",43.58,"6/11/2007","3:26pm",0.51,42.95,43.61,42.88,7711757
"TOWEL",49.8,"6/11/2007","3:26pm",-0.28,49.9,50.12,49.55,9419178
"YOGURT",83.2854,"6/11/2007","3:26pm",0.6054,82.68,83.85,82.35,10509700
"ALMOND",39.37,"6/11/2007","3:31pm",-0.29,39.67,40.18,39.25,3767480
"BREAD",71.84,"6/11/2007","3:31pm",0.31,71.29,72.03,71.15,4469996
"APPLES",63.27,"6/11/2007","3:31pm",0.23,62.79,63.42,62.42,2681730
"BANANA",97.66,"6/11/2007","3:31pm",-0.53,98.25,98.79,97.58,2347600
"BUNS",53.63,"6/11/2007","3:31pm",0.3,53.2,53.77,52.81,9570094
"BUTTER",79.15,"6/11/2007","3:31pm",0.63,78.32,79.46,78.06,3108752
"CHEESE",50.83,"6/11/2007","3:31pm",-0.3,51.13,51.21,50.59,2758297
"CHERRIES",34.2,"6/11/2007","3:31pm",0.0,34.28,34.44,34.12,5359050
"CHIPS",37.61,"6/11/2007","3:31pm",0.29,37.07,37.61,37.05,19495200
"COCONUT",31.83,"6/11/2007","3:31pm",0.83,31.0,31.9,30.9,13338922
"COFFEE",37.7275,"6/11/2007","3:31pm",-0.2225,37.78,37.83,37.62,9833219
"CELL",57.23,"6/11/2007","3:31pm",-0.15,57.25,57.4,56.91,3411886
"COOKIES",46.16,"6/11/2007","3:31pm",0.46,45.8,46.29,45.46,8108883
"DEODRANT",103.48,"6/11/2007","3:31pm",0.41,102.87,104.0,102.5,3582104
"EGGS",22.02,"6/11/2007","3:36pm",0.19,21.7,22.08,21.69,33811596
"FRESHNER",62.38,"6/11/2007","3:31pm",0.25,62.89,62.89,62.15,7072531
"GRAPES",50.6225,"6/11/2007","3:31pm",0.2125,50.41,50.84,50.05,7423100
"MILK",51.78,"6/11/2007","3:31pm",0.11,51.67,51.85,51.32,7527052
"MINT",51.17,"6/11/2007","3:31pm",-0.24,51.47,51.62,50.98,4207427
"OIL",85.5,"6/11/2007","3:31pm",-0.44,85.94,85.98,85.28,1954000
"MAT",70.26,"6/11/2007","3:31pm",-0.04,70.25,70.5,69.76,6068285
"ONIONS",51.15,"6/11/2007","3:31pm",1.01,50.3,51.35,50.04,9411500
"PASTE",30.14,"6/11/2007","3:36pm",0.09,30.05,30.25,29.93,37331996
"PEPPER",26.4,"6/11/2007","3:31pm",-0.12,26.5,26.54,26.31,21355550
"SOAP",63.11,"6/11/2007","3:31pm",0.04,62.8,63.21,62.75,6055546
"TEA",40.24,"6/11/2007","3:31pm",-0.02,40.2,40.47,39.88,13730535
"TISSUES",70.26,"6/11/2007","3:31pm",0.03,69.85,70.3,69.51,1985400
"TOMATOES",43.58,"6/11/2007","3:31pm",0.51,42.95,43.61,42.88,7833157
"TOWEL",49.8,"6/11/2007","3:31pm",-0.28,49.9,50.12,49.55,9490578
"YOGURT",83.275,"6/11/2007","3:31pm",0.595,82.68,83.85,82.35,10612200
"ALMOND",39.3,"6/11/2007","3:36pm",-0.36,39.67,40.18,39.25,3811480
"BREAD",71.77,"6/11/2007","3:36pm",0.24,71.29,72.03,71.15,4581496
"APPLES",63.155,"6/11/2007","3:36pm",0.115,62.79,63.42,62.42,2721130
"BANANA",97.56,"6/11/2007","3:36pm",-0.63,98.25,98.79,97.55,2383000
"BUNS",53.54,"6/11/2007","3:36pm",0.21,53.2,53.77,52.81,11390094
"BUTTER",79.04,"6/11/2007","3:36pm",0.52,78.32,79.46,78.06,3145152
"CHEESE",50.76,"6/11/2007","3:36pm",-0.37,51.13,51.21,50.59,2813297
"CHERRIES",34.18,"6/11/2007","3:36pm",-0.02,34.28,34.44,34.12,5431250
"CHIPS",37.58,"6/11/2007","3:36pm",0.26,37.07,37.61,37.05,19977600
"COCONUT",31.79,"6/11/2007","3:36pm",0.79,31.0,31.9,30.9,13573622
"COFFEE",37.72,"6/11/2007","3:36pm",-0.23,37.78,37.83,37.62,10373519
"CELL",57.18,"6/11/2007","3:36pm",-0.2,57.25,57.4,56.91,3490736
"COOKIES",46.1,"6/11/2007","3:36pm",0.4,45.8,46.29,45.46,8224783
"DEODRANT",103.36,"6/11/2007","3:36pm",0.29,102.87,104.0,102.5,3667004
"EGGS",22.02,"6/11/2007","3:41pm",0.19,21.7,22.08,21.69,34379072
"FRESHNER",62.33,"6/11/2007","3:36pm",0.2,62.89,62.89,62.15,7231131
"GRAPES",50.58,"6/11/2007","3:36pm",0.17,50.41,50.84,50.05,7580900
"MILK",51.73,"6/11/2007","3:36pm",0.06,51.67,51.85,51.32,7588352
"MINT",51.17,"6/11/2007","3:36pm",-0.24,51.47,51.62,50.98,4327427
"OIL",85.42,"6/11/2007","3:36pm",-0.52,85.94,85.98,85.28,1997700
"MAT",70.24,"6/11/2007","3:36pm",-0.06,70.25,70.5,69.76,6182685
"ONIONS",51.15,"6/11/2007","3:36pm",1.01,50.3,51.35,50.04,9552400
"PASTE",30.11,"6/11/2007","3:41pm",0.06,30.05,30.25,29.93,37726620
"PEPPER",26.41,"6/11/2007","3:36pm",-0.11,26.5,26.54,26.31,21924450
"SOAP",63.0627,"6/11/2007","3:36pm",-0.0073,62.8,63.21,62.75,6121146
"TEA",40.23,"6/11/2007","3:36pm",-0.03,40.2,40.47,39.88,13995835
"TISSUES",70.17,"6/11/2007","3:36pm",-0.06,69.85,70.3,69.51,2031100
"TOMATOES",43.55,"6/11/2007","3:36pm",0.48,42.95,43.61,42.88,7990757
"TOWEL",49.81100000000001,"6/11/2007","3:36pm",-0.26899999999999996,49.9,50.12,49.55,9655678
"YOGURT",83.17,"6/11/2007","3:36pm",0.49,82.68,83.85,82.35,10797200
"ALMOND",39.28,"6/11/2007","3:41pm",-0.38,39.67,40.18,39.25,3906080
"BREAD",71.73,"6/11/2007","3:41pm",0.2,71.29,72.03,71.15,4691496
"APPLES",63.15,"6/11/2007","3:41pm",0.11,62.79,63.42,62.42,2766030
"BANANA",97.5,"6/11/2007","3:41pm",-0.69,98.25,98.79,97.48,2453500
